price,model_year,model,condition,cylinders,fuel,odometer,transmission,paint_color,is_4wd,date_posted,days_listed
6100,2016,coupe,excellent,4.0,gas,99724.0,automatic,blue,False,2023-06-26,9
9400,2017,convertible,good,8.0,hybrid,73509.0,automatic,grey,False,2023-10-27,97
19300,2021,coupe,like new,4.0,gas,21059.0,automatic,black,False,2023-10-28,59
3300,2014,van,fair,6.0,hybrid,135481.0,automatic,black,False,2023-08-07,85
19300,2020,truck,excellent,4.0,gas,36248.0,automatic,white,True,2023-09-13,113
7800,2016,SUV,fair,8.0,gas,77357.0,automatic,grey,True,2023-07-08,50
1900,2013,sedan,fair,4.0,gas,197564.0,automatic,white,False,2024-09-03,39
99714,2024,sedan,new,6.0,gas,201.0,automatic,blue,False,2024-12-15,9
17900,2019,SUV,good,6.0,hybrid,62260.0,automatic,white,True,2022-09-14,17
17400,2021,SUV,good,4.0,gas,43295.0,automatic,white,False,2023-08-17,43
9800,2019,sedan,excellent,6.0,gas,77937.0,automatic,black,False,2022-03-24,42
5300,2017,mini-van,fair,6.0,gas,112738.0,automatic,grey,False,2022-03-05,29
2642,2022,van,like new,6.0,gas,17041.0,automatic,white,False,2023-01-31,11
700,2003,mini-van,fair,4.0,gas,363925.0,automatic,grey,True,2022-04-11,26
6800,2018,sedan,good,,gas,77339.0,automatic,white,False,2024-09-26,87
18400,2019,convertible,excellent,4.0,diesel,54523.0,automatic,red,False,2023-08-27,87
800,2005,sedan,fair,4.0,gas,220025.0,automatic,grey,,2024-11-13,55
8700,2015,truck,good,8.0,gas,105086.0,automatic,black,False,2023-06-08,90
5700,2016,coupe,excellent,6.0,gas,154111.0,automatic,,False,2024-08-20,85
1200,2012,convertible,salvage,8.0,gas,176289.0,automatic,black,True,2024-07-27,78
800,2009,pickup,salvage,6.0,gas,160605.0,automatic,white,False,2024-02-05,84
5200,2014,pickup,fair,6.0,diesel,120824.0,automatic,grey,False,2022-08-30,82
1000,2014,wagon,salvage,4.0,gas,166837.0,manual,green,False,2022-11-30,53
11400,2017,truck,good,6.0,gas,102006.0,automatic,black,False,2024-05-27,86
43300,2022,truck,like new,8.0,diesel,18139.0,automatic,white,True,2024-07-14,88
1000,2009,hatchback,fair,6.0,gas,203505.0,automatic,black,False,2022-11-01,3
3300,2015,coupe,fair,6.0,gas,108694.0,automatic,black,False,2023-09-07,170
29900,2023,convertible,excellent,6.0,gas,13056.0,automatic,black,False,2022-07-26,38
5700,2018,van,fair,4.0,gas,89120.0,automatic,black,False,2024-10-22,16
2900,2013,hatchback,good,4.0,gas,151593.0,automatic,silver,False,2022-08-29,23
17300,2021,van,like new,6.0,gas,22947.0,automatic,grey,False,2024-05-10,60
1000,2006,truck,fair,4.0,diesel,347900.0,automatic,grey,True,2024-05-14,2
1700,2008,SUV,good,6.0,gas,403385.0,automatic,white,False,2023-07-31,41
800,2013,hatchback,salvage,4.0,gas,127420.0,manual,grey,False,2023-10-29,51
7300,2017,coupe,good,6.0,gas,67572.0,manual,white,False,2022-11-14,87
1100,2012,SUV,salvage,6.0,gas,168014.0,automatic,red,True,2024-02-18,26
2400,2011,sedan,good,4.0,gas,134109.0,manual,black,False,2023-06-05,18
1100,2010,coupe,good,4.0,gas,453473.0,automatic,black,False,2022-10-21,88
2700,2010,truck,good,6.0,gas,,manual,grey,False,2022-04-07,2
16900,2020,SUV,good,8.0,gas,40816.0,automatic,black,False,2024-04-29,62
5200,2013,pickup,good,6.0,hybrid,188459.0,automatic,white,,2022-10-04,83
8500,2018,convertible,fair,6.0,gas,57659.0,automatic,black,False,2022-08-11,77
4900,2013,truck,good,6.0,diesel,213005.0,automatic,green,False,2022-07-12,35
4100,2017,hatchback,fair,4.0,gas,73203.0,automatic,silver,False,2022-09-05,32
28500,2024,sedan,like new,4.0,hybrid,0.0,automatic,blue,False,2023-01-13,88
4100,2015,mini-van,fair,6.0,gas,92860.0,automatic,purple,False,2023-09-26,63
500,2009,sedan,fair,4.0,gas,625260.0,manual,white,False,2023-06-10,29
1100,2004,truck,fair,4.0,gas,317508.0,automatic,grey,True,2023-12-13,42
900,2006,hatchback,fair,4.0,electric,151496.0,automatic,black,False,2022-02-15,60
16400,2020,SUV,good,6.0,gas,50297.0,automatic,blue,False,2024-12-20,7
1000,2008,coupe,fair,4.0,gas,,automatic,white,False,2022-05-20,114
1000,2008,truck,salvage,8.0,diesel,176510.0,automatic,purple,True,2023-02-26,12
4800,2016,SUV,excellent,6.0,gas,360332.0,manual,white,False,2024-07-29,3
593,2009,SUV,good,6.0,gas,129011.0,automatic,green,False,2023-07-14,121
27300,2023,van,new,4.0,gas,164.0,automatic,white,False,2024-04-09,4
2100,2010,pickup,fair,6.0,gas,190204.0,manual,grey,False,2024-08-15,6
24000,2021,convertible,excellent,6.0,hybrid,44612.0,automatic,white,False,2024-05-09,21
7300,2016,coupe,excellent,6.0,gas,92112.0,automatic,blue,False,2023-10-27,70
1700,1989,convertible,good,8.0,gas,390264.0,automatic,blue,False,2024-10-20,37
1500,2005,convertible,good,4.0,gas,228110.0,automatic,green,False,2024-05-23,58
1000,2015,sedan,salvage,4.0,gas,151122.0,automatic,black,False,2024-10-31,86
8100,2019,hatchback,good,4.0,gas,47485.0,automatic,white,False,2023-07-17,64
3600,2014,SUV,fair,6.0,gas,145479.0,automatic,grey,False,2023-05-12,61
500,2007,van,salvage,6.0,gas,201018.0,automatic,blue,True,2023-08-29,80
156204,2022,pickup,like new,6.0,gas,18561.0,manual,red,True,2024-04-30,30
2600,2013,sedan,good,6.0,gas,154610.0,automatic,grey,False,2023-06-03,7
16000,2020,pickup,good,8.0,gas,62086.0,automatic,brown,False,2022-05-25,6
2200,2012,van,fair,4.0,gas,156605.0,other,white,True,2023-05-12,18
5900,2019,coupe,fair,4.0,gas,56016.0,automatic,white,False,2022-11-02,73
2100,2008,truck,fair,4.0,diesel,218600.0,automatic,silver,True,2022-05-30,5
13100,2018,truck,good,8.0,gas,83665.0,automatic,black,False,2023-03-03,83
1700,2006,SUV,good,6.0,gas,175773.0,automatic,grey,True,2022-05-14,56
12800,2017,SUV,excellent,6.0,gas,64818.0,automatic,white,False,2022-04-18,103
6500,2015,pickup,fair,8.0,diesel,84062.0,automatic,blue,False,2024-11-07,130
3100,2010,SUV,good,6.0,gas,212842.0,automatic,red,False,2024-04-23,43
600,2006,truck,salvage,8.0,gas,239488.0,automatic,silver,False,2024-10-18,29
6900,2017,sedan,good,4.0,gas,67668.0,automatic,black,False,2024-11-19,2
4447,2007,truck,fair,6.0,gas,210714.0,automatic,white,False,2024-04-06,19
36700,2022,truck,like new,4.0,gas,10119.0,automatic,white,False,2022-12-03,25
9600,2020,sedan,excellent,4.0,gas,53852.0,automatic,yellow,False,2024-04-05,4
2000,2012,coupe,fair,6.0,gas,191595.0,automatic,black,False,2023-05-09,101
124832,2021,SUV,like new,8.0,gas,26385.0,manual,blue,False,2024-07-19,69
500,2008,coupe,salvage,,gas,211942.0,automatic,grey,False,2022-11-08,61
4000,2015,offroad,fair,4.0,gas,136354.0,automatic,silver,True,2024-02-03,6
30300,2023,pickup,excellent,8.0,gas,11739.0,manual,black,False,2024-02-16,48
8100,2017,van,good,6.0,gas,85475.0,automatic,white,False,2024-01-20,5
6400,2019,van,excellent,6.0,gas,168374.0,automatic,red,False,2023-09-28,88
4500,2015,van,fair,4.0,electric,130377.0,automatic,black,False,2024-05-08,15
1000,2010,truck,salvage,6.0,gas,224509.0,automatic,black,False,2024-04-27,65
5200,2017,sedan,good,4.0,gas,128313.0,manual,blue,True,2024-05-30,3
1500,2005,truck,good,8.0,gas,267725.0,automatic,green,False,2024-04-07,29
10400,2019,truck,fair,6.0,gas,84269.0,automatic,white,False,2024-05-28,90
21600,2020,truck,good,,gas,44844.0,automatic,grey,True,2024-07-26,30
10800,2021,other,excellent,4.0,gas,32689.0,automatic,silver,False,2023-10-06,47
3500,2012,convertible,good,6.0,gas,193732.0,automatic,white,False,2022-01-22,40
1100,2008,wagon,fair,4.0,gas,201545.0,automatic,grey,False,2023-05-30,17
600,2008,convertible,salvage,8.0,gas,207647.0,automatic,white,False,2023-11-01,21
2100,2012,coupe,fair,4.0,gas,141411.0,automatic,red,True,2023-10-14,33
23900,2022,SUV,excellent,6.0,gas,20772.0,automatic,black,,2023-12-25,32
800,2015,sedan,salvage,6.0,gas,219312.0,automatic,silver,False,2022-03-04,142
10500,2017,SUV,excellent,4.0,gas,109584.0,automatic,orange,False,2022-06-23,61
1000,2009,sedan,fair,4.0,gas,,automatic,black,False,2023-10-30,40
500,2004,sedan,salvage,4.0,gas,216647.0,manual,white,False,2024-07-06,4
4600,2015,coupe,good,4.0,gas,131289.0,automatic,black,False,2023-02-12,28
6400,2018,SUV,fair,4.0,gas,121303.0,automatic,grey,False,2022-01-30,84
5300,2016,pickup,fair,4.0,gas,112732.0,automatic,green,False,2023-02-27,73
500,2006,sedan,salvage,4.0,gas,745007.0,automatic,brown,False,2022-02-05,60
800,2009,SUV,fair,4.0,gas,521105.0,automatic,silver,False,2023-10-24,36
28600,2022,pickup,excellent,6.0,gas,19885.0,automatic,black,True,2022-01-04,157
19300,2023,coupe,excellent,4.0,gas,11653.0,automatic,red,False,2023-10-12,39
1200,2004,pickup,fair,6.0,gas,,automatic,black,True,2024-03-11,1
500,2003,pickup,fair,8.0,diesel,1259590.0,manual,brown,,2022-10-09,61
9100,2019,sedan,good,4.0,gas,52323.0,automatic,white,False,2022-04-27,2
2100,2012,mini-van,fair,4.0,gas,233222.0,automatic,red,False,2024-09-09,6
27800,2021,truck,like new,4.0,diesel,16396.0,automatic,white,False,2024-07-23,3
900,2008,sedan,fair,,gas,229512.0,automatic,white,False,2022-05-26,3
1100,2006,pickup,fair,6.0,gas,280785.0,automatic,custom,False,2022-07-12,69
1100,2005,pickup,fair,6.0,gas,317392.0,automatic,grey,True,2023-10-12,76
6300,2015,pickup,good,8.0,diesel,155715.0,automatic,white,False,2024-06-27,34
45000,2023,SUV,new,8.0,gas,235.0,manual,brown,True,2022-10-14,47
2800,2009,truck,good,6.0,gas,166829.0,automatic,grey,False,2023-11-22,56
1800,2010,coupe,good,4.0,gas,183394.0,manual,white,False,2023-12-03,16
2400,2013,sedan,fair,4.0,gas,173503.0,automatic,black,True,2024-12-23,24
1100,2011,SUV,salvage,4.0,gas,178676.0,automatic,red,True,2023-10-07,77
14100,2020,mini-van,good,6.0,diesel,60651.0,automatic,blue,True,2022-01-24,79
1100,2010,sedan,fair,4.0,diesel,221460.0,automatic,black,False,2022-09-09,47
34900,2024,SUV,new,4.0,gas,60.0,automatic,white,True,2024-09-20,48
1300,2010,sedan,fair,4.0,gas,175355.0,automatic,black,False,2024-08-15,67
21300,2023,van,like new,6.0,gas,9886.0,manual,white,False,2023-10-24,13
700,1989,sedan,fair,6.0,hybrid,398276.0,manual,white,False,2022-09-14,11
41000,2022,pickup,like new,8.0,gas,11711.0,automatic,silver,False,2023-05-12,45
6100,2013,SUV,good,6.0,gas,84082.0,automatic,white,True,2024-06-11,165
1800,2014,coupe,good,4.0,gas,370293.0,manual,blue,False,2024-08-10,23
17100,2021,sedan,excellent,6.0,gas,24812.0,automatic,grey,False,2022-12-08,44
6900,2016,SUV,good,4.0,gas,137695.0,automatic,white,False,2023-12-07,86
10600,2018,coupe,excellent,,electric,77805.0,automatic,silver,True,2023-07-06,67
8400,2019,SUV,fair,8.0,gas,72283.0,automatic,silver,False,2024-09-15,79
500,2004,SUV,salvage,6.0,gas,328643.0,automatic,white,False,2024-03-03,61
14100,2019,SUV,good,8.0,gas,53302.0,automatic,white,False,2022-01-30,36
9100,2017,pickup,fair,8.0,gas,77743.0,automatic,white,False,2024-05-09,85
17700,2023,sedan,excellent,6.0,gas,8668.0,automatic,grey,False,2023-12-05,56
3000,2013,hatchback,good,4.0,gas,133410.0,automatic,black,False,2022-01-16,15
27700,2023,mini-van,like new,6.0,gas,8066.0,automatic,black,False,2024-05-26,12
1500,2012,coupe,good,6.0,gas,424443.0,automatic,blue,False,2022-09-05,79
2400,2012,offroad,fair,4.0,gas,162003.0,automatic,white,False,2022-12-25,13
3400,2010,SUV,good,6.0,gas,154532.0,automatic,silver,False,2023-01-26,56
14200,2018,pickup,excellent,4.0,gas,,automatic,blue,True,2022-07-16,88
4700,2018,sedan,fair,4.0,gas,72387.0,manual,silver,False,2023-01-23,8
3600,2010,offroad,good,4.0,gas,128016.0,automatic,grey,False,2024-04-05,5
9600,2016,truck,excellent,4.0,diesel,145306.0,automatic,blue,True,2023-10-28,25
500,2008,coupe,salvage,,gas,238508.0,automatic,silver,False,2023-01-01,33
9800,2018,mini-van,excellent,6.0,hybrid,106932.0,automatic,brown,False,2024-12-13,71
1100,2006,van,good,6.0,gas,296361.0,automatic,black,False,2022-12-26,4
1700,2010,sedan,good,4.0,gas,245735.0,automatic,white,False,2022-11-13,38
4400,2017,sedan,good,6.0,gas,136771.0,automatic,black,False,2023-07-14,69
16100,2020,pickup,good,6.0,gas,44612.0,automatic,grey,,2023-11-16,32
15500,2018,SUV,excellent,8.0,gas,54519.0,automatic,black,False,2022-12-24,55
10300,2016,SUV,excellent,6.0,gas,88711.0,manual,black,False,2022-10-13,83
600,2008,coupe,fair,6.0,gas,719082.0,automatic,black,False,2024-04-11,77
21800,2022,pickup,like new,4.0,diesel,37309.0,automatic,white,False,2022-09-30,4
2059,2020,van,good,6.0,gas,54808.0,automatic,blue,False,2023-11-12,24
27100,2021,truck,excellent,6.0,gas,34699.0,automatic,red,False,2024-03-01,45
1200,2008,sedan,fair,4.0,gas,127659.0,automatic,red,False,2024-03-21,27
21600,2021,convertible,excellent,8.0,gas,37513.0,automatic,blue,False,2022-05-15,5
12600,2022,sedan,good,6.0,gas,31658.0,automatic,red,False,2023-12-11,7
274,2005,pickup,fair,6.0,hybrid,280204.0,automatic,black,True,2024-08-15,7
500,2005,sedan,salvage,6.0,gas,311879.0,automatic,black,False,2022-08-31,44
1000,1993,SUV,fair,8.0,gas,316167.0,manual,black,False,2024-02-05,68
44400,2023,truck,new,8.0,gas,201.0,automatic,black,False,2024-08-18,5
681,2017,other,good,4.0,gas,64629.0,manual,white,True,2024-07-02,49
15900,2022,van,good,4.0,electric,35623.0,automatic,white,False,2024-08-08,40
24600,2023,van,like new,6.0,gas,8585.0,automatic,grey,False,2022-03-10,89
1000,2005,coupe,good,4.0,electric,256952.0,automatic,white,False,2024-05-15,24
800,1993,wagon,fair,3.0,gas,327155.0,automatic,grey,False,2022-05-01,172
800,2007,other,good,4.0,gas,261257.0,automatic,purple,False,2023-02-04,24
4200,2018,sedan,fair,4.0,diesel,79464.0,manual,blue,False,2023-02-11,85
4400,2018,hatchback,fair,4.0,gas,109332.0,automatic,grey,False,2024-02-27,73
26700,2020,SUV,excellent,8.0,gas,34207.0,automatic,yellow,True,2023-02-07,120
2400,2013,sedan,fair,4.0,gas,128199.0,automatic,brown,False,2023-06-13,74
4000,2013,pickup,good,4.0,hybrid,,automatic,grey,False,2024-12-25,85
2300,2009,SUV,good,6.0,gas,195781.0,automatic,silver,False,2023-07-13,4
1500,2005,SUV,fair,8.0,gas,154529.0,automatic,red,True,2023-02-26,33
3500,2012,truck,fair,8.0,diesel,150941.0,automatic,white,False,2024-10-09,33
5600,2015,mini-van,good,4.0,diesel,108653.0,manual,grey,False,2024-02-18,50
1200,2007,van,fair,4.0,gas,198081.0,automatic,silver,False,2024-09-29,46
2200,2011,coupe,good,6.0,gas,188133.0,automatic,brown,False,2024-04-09,7
8000,2017,truck,excellent,8.0,diesel,238779.0,automatic,silver,False,2024-10-01,78
74,2004,SUV,salvage,4.0,diesel,206518.0,manual,silver,False,2024-01-04,78
26300,2022,SUV,good,8.0,diesel,24620.0,automatic,red,False,2024-08-04,12
700,1999,coupe,fair,4.0,gas,312899.0,automatic,silver,False,2023-07-13,37
24700,2024,sedan,new,4.0,gas,64.0,automatic,grey,False,2023-04-21,13
4700,2013,truck,fair,8.0,gas,119599.0,automatic,black,False,2023-03-07,40
19100,2021,SUV,excellent,6.0,gas,,automatic,white,False,2023-04-01,167
1700,2011,hatchback,fair,6.0,gas,99035.0,automatic,red,False,2024-11-09,45
19700,2023,hatchback,like new,6.0,gas,8263.0,manual,silver,False,2023-08-18,59
1100,2008,mini-van,fair,4.0,gas,182688.0,manual,black,False,2022-07-11,60
500,2005,hatchback,salvage,4.0,gas,272891.0,manual,silver,False,2022-11-16,18
5200,2014,truck,fair,8.0,gas,91678.0,automatic,white,False,2022-10-21,56
10500,2020,coupe,good,4.0,gas,36289.0,automatic,grey,False,2024-11-29,46
600,1995,sedan,fair,4.0,gas,396416.0,automatic,grey,False,2023-11-26,22
4600,2013,offroad,good,8.0,diesel,154145.0,manual,black,True,2024-10-11,68
800,2015,sedan,salvage,4.0,gas,289606.0,automatic,blue,True,2023-08-17,13
3200,2010,pickup,good,6.0,gas,148473.0,automatic,white,False,2022-02-20,64
6800,2014,truck,good,6.0,gas,148570.0,manual,white,True,2023-08-02,4
500,2006,pickup,salvage,6.0,gas,171211.0,automatic,white,False,2022-12-15,73
1700,2005,offroad,good,4.0,gas,161348.0,automatic,white,False,2022-08-01,8
1200,2006,mini-van,good,6.0,diesel,216819.0,automatic,black,False,2023-06-07,50
3000,2018,sedan,good,6.0,gas,196955.0,manual,white,False,2024-08-25,14
15800,2019,pickup,good,6.0,gas,50328.0,automatic,white,False,2023-09-13,7
3900,2011,SUV,good,6.0,gas,168190.0,automatic,silver,False,2024-01-30,81
2300,2008,offroad,good,4.0,gas,211783.0,automatic,black,False,2022-12-31,36
7000,2019,SUV,fair,4.0,gas,77751.0,automatic,blue,False,2024-10-02,16
3500,2014,hatchback,good,6.0,gas,74827.0,automatic,white,False,2023-12-16,65
1300,2009,sedan,fair,4.0,gas,160806.0,automatic,black,False,2023-02-05,37
2700,2009,pickup,good,6.0,gas,164135.0,automatic,green,False,2023-01-08,38
1400,2007,pickup,fair,4.0,gas,201758.0,automatic,black,False,2024-07-16,8
4200,2014,sedan,good,4.0,gas,79690.0,automatic,white,False,2022-10-12,39
23600,2019,truck,excellent,8.0,gas,43365.0,automatic,white,False,2023-10-07,9
1500,2007,SUV,fair,6.0,gas,160047.0,automatic,white,False,2022-10-08,26
4200,2014,offroad,good,4.0,gas,196224.0,automatic,red,False,2022-06-02,33
16100,2020,SUV,good,8.0,gas,38809.0,automatic,black,False,2023-08-23,100
1900,2009,truck,fair,4.0,diesel,223306.0,automatic,red,False,2024-10-20,1
5100,2019,hatchback,fair,4.0,gas,87794.0,automatic,brown,False,2023-08-22,15
5900,2014,offroad,good,4.0,gas,119106.0,automatic,red,False,2022-03-19,52
500,2004,convertible,salvage,6.0,gas,259709.0,automatic,red,False,2024-04-09,37
578,2014,pickup,fair,6.0,gas,188608.0,automatic,grey,False,2022-02-08,37
500,2006,mini-van,salvage,4.0,gas,802945.0,manual,white,False,2024-01-02,6
6400,2018,sedan,good,6.0,gas,63101.0,manual,white,False,2024-04-20,170
8400,2016,pickup,good,6.0,diesel,111097.0,automatic,red,False,2024-06-01,27
10900,2020,van,good,6.0,gas,56746.0,automatic,brown,False,2022-04-10,8
18200,2018,pickup,excellent,8.0,diesel,74605.0,automatic,grey,True,2022-10-12,72
30000,2023,pickup,excellent,6.0,hybrid,17147.0,automatic,black,True,2022-08-15,20
600,2006,sedan,fair,6.0,gas,287839.0,automatic,brown,False,2024-07-29,41
40100,2023,SUV,like new,,gas,5227.0,manual,brown,True,2023-12-22,15
500,2005,pickup,salvage,4.0,gas,380298.0,automatic,white,False,2022-07-03,1
1100,2009,coupe,fair,6.0,gas,254894.0,automatic,custom,False,2022-06-17,61
500,2006,SUV,salvage,8.0,gas,301383.0,automatic,orange,True,2022-01-19,75
28000,2023,sedan,new,6.0,gas,63.0,automatic,red,False,2023-02-17,5
171,2012,coupe,salvage,6.0,gas,156957.0,automatic,white,False,2022-01-11,39
29800,2024,SUV,like new,4.0,gas,0.0,automatic,blue,False,2024-01-01,4
3000,2011,SUV,fair,6.0,gas,143188.0,automatic,red,True,2023-07-26,16
22400,2024,sedan,new,4.0,gas,48.0,manual,black,False,2023-06-12,170
11000,2019,convertible,good,6.0,gas,87974.0,manual,silver,False,2022-06-29,27
900,2005,mini-van,fair,4.0,gas,289088.0,automatic,silver,True,2022-12-04,50
700,2011,coupe,salvage,6.0,gas,148136.0,automatic,grey,False,2022-03-23,24
13500,2020,truck,fair,8.0,diesel,61943.0,manual,grey,True,2022-05-04,14
3400,2012,SUV,fair,8.0,gas,122809.0,automatic,grey,False,2024-12-31,73
1500,2006,pickup,fair,6.0,diesel,189034.0,automatic,black,False,2024-11-30,65
10300,2019,coupe,good,4.0,gas,52202.0,manual,red,False,2024-11-09,126
7400,2016,offroad,good,6.0,gas,90727.0,automatic,green,False,2024-04-19,88
12300,2017,truck,good,8.0,gas,99183.0,automatic,blue,False,2023-05-28,60
700,2006,coupe,fair,4.0,gas,307517.0,automatic,white,False,2023-09-30,32
17700,2022,sedan,like new,6.0,diesel,30591.0,automatic,white,False,2023-03-16,71
3100,2013,SUV,fair,6.0,gas,130934.0,automatic,silver,False,2022-08-15,51
1400,2013,mini-van,fair,6.0,gas,680844.0,automatic,silver,False,2023-08-15,63
21400,2022,wagon,like new,4.0,gas,14815.0,automatic,yellow,False,2023-01-31,70
500,2004,pickup,salvage,6.0,gas,166387.0,manual,silver,False,2024-11-07,21
2000,2009,coupe,good,6.0,gas,187604.0,automatic,white,False,2022-12-06,38
6283,2023,wagon,new,4.0,gas,220.0,automatic,silver,True,2023-03-14,69
5700,2017,truck,good,6.0,gas,289134.0,automatic,blue,True,2022-10-03,71
27900,2023,sedan,new,4.0,gas,16.0,automatic,silver,False,2023-11-07,4
1000,2011,SUV,salvage,6.0,gas,141784.0,automatic,white,False,2022-09-15,5
7002,2024,pickup,like new,8.0,gas,0.0,manual,grey,True,2022-08-03,2
4600,2016,sedan,good,6.0,hybrid,117774.0,automatic,red,,2024-04-08,28
6100,2015,pickup,good,4.0,gas,142195.0,other,black,False,2022-04-09,69
7300,2017,coupe,excellent,4.0,gas,102493.0,automatic,black,False,2022-09-30,19
6500,2018,SUV,fair,6.0,gas,97964.0,automatic,white,False,2024-01-15,23
1300,2011,other,fair,8.0,gas,186675.0,automatic,green,False,2024-05-17,140
11600,2018,pickup,good,6.0,gas,54670.0,automatic,grey,False,2022-03-07,13
800,2007,pickup,salvage,6.0,hybrid,219278.0,automatic,silver,True,2022-05-04,41
13700,2017,truck,excellent,6.0,gas,101552.0,automatic,white,False,2022-08-21,16
1500,2009,sedan,good,4.0,gas,272088.0,automatic,silver,False,2024-05-15,20
24400,2022,truck,excellent,4.0,gas,24922.0,automatic,silver,False,2024-07-26,99
25400,2023,sedan,new,6.0,gas,462.0,automatic,red,False,2024-07-01,21
2100,2009,SUV,good,6.0,gas,225346.0,manual,white,False,2022-05-09,27
5900,2019,sedan,fair,4.0,gas,69883.0,automatic,blue,False,2022-04-30,9
600,2004,pickup,salvage,6.0,electric,234225.0,automatic,white,True,2022-04-15,6
35500,2024,SUV,new,6.0,gas,370.0,automatic,white,False,2024-10-12,73
2300,2015,SUV,salvage,6.0,gas,130563.0,automatic,black,True,2023-06-22,4
42000,2023,truck,like new,6.0,diesel,8757.0,automatic,blue,True,2022-08-01,12
1000,2010,SUV,salvage,8.0,gas,229749.0,automatic,blue,False,2022-11-12,39
2400,2014,sedan,fair,4.0,gas,141021.0,automatic,grey,True,2022-12-28,1
7000,2019,offroad,excellent,6.0,gas,195232.0,automatic,white,False,2023-07-16,80
2000,2012,SUV,fair,6.0,gas,276433.0,automatic,black,False,2024-09-04,38
7300,2019,SUV,good,6.0,gas,248581.0,automatic,white,,2022-08-05,20
1800,2012,mini-van,fair,6.0,hybrid,314357.0,automatic,white,False,2022-05-02,61
2500,2010,pickup,fair,6.0,gas,112478.0,automatic,white,False,2023-10-04,177
1100,2004,SUV,fair,6.0,hybrid,229153.0,automatic,black,False,2022-02-16,60
10700,2018,mini-van,good,6.0,hybrid,74289.0,automatic,silver,True,2024-06-05,81
500,2005,SUV,salvage,6.0,gas,255315.0,automatic,red,False,2024-01-04,124
3500,2013,pickup,fair,4.0,gas,132836.0,automatic,black,False,2023-08-14,18
2800,2012,pickup,fair,4.0,gas,146113.0,automatic,white,False,2024-06-19,134
2200,2013,mini-van,fair,6.0,gas,200028.0,automatic,green,False,2023-03-04,55
9700,2020,pickup,fair,8.0,gas,65716.0,automatic,blue,False,2023-01-03,33
11100,2020,wagon,excellent,8.0,gas,54546.0,automatic,black,False,2023-08-28,6
3500,2015,wagon,fair,6.0,gas,120635.0,automatic,red,False,2024-12-27,47
1500,2004,truck,good,6.0,diesel,279445.0,manual,red,False,2024-01-02,73
1400,2010,coupe,fair,4.0,gas,185851.0,automatic,blue,False,2023-06-22,173
1400,2012,SUV,salvage,6.0,gas,145146.0,automatic,blue,True,2024-01-10,1
1600,2010,van,good,,gas,324641.0,manual,black,False,2024-10-31,27
20100,2021,SUV,excellent,6.0,gas,48067.0,manual,red,False,2022-06-30,3
1824,2006,truck,salvage,6.0,gas,228469.0,automatic,grey,False,2024-06-05,7
2700,2012,wagon,good,3.0,gas,178646.0,automatic,white,False,2022-01-27,25
15500,2020,truck,excellent,4.0,gas,70646.0,automatic,black,False,2024-01-03,32
43200,2023,SUV,new,8.0,gas,397.0,automatic,black,False,2023-05-19,77
7800,2018,sedan,excellent,4.0,gas,82204.0,manual,black,False,2022-09-15,88
7900,2015,SUV,good,6.0,hybrid,90016.0,automatic,silver,False,2024-03-09,134
13000,2017,SUV,excellent,8.0,gas,82129.0,automatic,purple,False,2023-01-25,1
11400,2017,offroad,excellent,4.0,gas,94985.0,automatic,blue,False,2022-07-10,5
5276,2011,hatchback,fair,4.0,gas,179705.0,automatic,black,False,2023-06-22,31
2200,2008,truck,fair,6.0,diesel,130430.0,automatic,grey,True,2022-05-14,17
1100,2013,sedan,salvage,4.0,gas,115167.0,automatic,grey,False,2023-04-10,63
1500,2009,sedan,good,4.0,hybrid,204303.0,automatic,black,False,2023-09-15,157
1200,2007,SUV,fair,6.0,gas,164180.0,automatic,silver,False,2024-12-02,12
7800,2016,SUV,good,6.0,gas,108138.0,automatic,blue,False,2024-10-01,54
38200,2024,SUV,excellent,6.0,gas,100.0,automatic,red,False,2024-10-16,64
1100,2005,pickup,fair,8.0,diesel,382692.0,automatic,black,True,2023-10-01,2
1600,2010,sedan,fair,4.0,gas,124146.0,automatic,white,False,2022-06-02,170
6700,2015,pickup,good,8.0,gas,144892.0,automatic,white,False,2023-06-04,41
500,2005,coupe,salvage,4.0,gas,225521.0,automatic,brown,False,2024-08-20,84
5500,2014,pickup,good,4.0,diesel,105733.0,automatic,white,False,2023-01-05,83
500,2005,coupe,salvage,4.0,gas,248889.0,automatic,silver,False,2022-10-07,43
500,2007,van,salvage,6.0,gas,208912.0,automatic,black,True,2024-01-07,39
46900,2023,convertible,new,6.0,gas,315.0,automatic,black,False,2023-08-22,60
3400,2017,sedan,excellent,4.0,gas,297896.0,automatic,blue,False,2024-01-19,52
13000,2020,sedan,excellent,4.0,gas,45410.0,automatic,black,False,2023-02-11,35
2700,2008,pickup,good,6.0,gas,133673.0,automatic,grey,,2023-06-25,47
61938,2017,SUV,good,6.0,gas,114935.0,automatic,yellow,True,2022-11-30,100
28600,2024,van,new,4.0,gas,155.0,automatic,white,False,2024-03-19,13
8400,2019,sedan,good,4.0,gas,63596.0,automatic,blue,False,2022-11-21,42
6000,2015,pickup,good,6.0,gas,140220.0,automatic,grey,False,2023-12-07,17
19500,2022,van,excellent,6.0,gas,29222.0,automatic,red,False,2022-01-02,33
500,2009,other,fair,8.0,gas,920564.0,automatic,red,False,2024-04-30,41
